194.94	-15.20
195.21	-15.20
195.48	-15.20
195.75	1.60
196.02	1.80
196.29	-0.20
196.56	4.00
196.83	12.40
197.10	4.70
197.37	-3.60
197.64	0.90
197.91	6.40
198.18	13.80
198.45	7.70
198.72	2.70
198.99	3.50
199.26	4.20
199.53	0.20
199.80	-6.50
200.07	-0.40
200.34	3.80
200.61	0.40
200.87	-2.40
201.14	3.50
201.41	-2.10
201.68	-12.10
201.95	-4.80
202.22	2.20
202.49	8.70
202.76	8.30
203.03	2.60
203.30	5.50
203.57	0.70
203.84	-6.00
204.11	-0.20
204.38	0.10
204.65	2.20
204.92	7.60
205.19	-1.50
205.46	4.30
205.73	1.40
206.00	-4.10
206.27	7.20
206.54	-2.30
206.80	-2.00
207.07	-2.30
207.34	-11.00
207.61	-1.50
207.88	-3.70
208.15	6.70
208.42	8.10
208.69	4.60
208.96	-0.20
209.23	-0.80
209.50	-3.50
209.77	0.20
210.04	2.10
210.31	-1.80
210.58	-6.90
210.85	2.30
211.11	-3.30
211.38	2.50
211.65	3.50
211.92	8.10
212.19	-0.20
212.46	-3.40
212.73	3.20
213.00	5.30
213.27	0.70
213.54	6.80
213.81	7.00
214.08	10.80
214.35	-0.90
214.62	-6.10
214.88	-2.00
215.15	-2.70
215.42	3.10
215.69	-4.40
215.96	-2.20
216.23	-4.00
216.50	-7.70
216.77	-2.90
217.04	2.40
217.31	-5.00
217.58	-10.50
217.85	-19.10
218.12	-0.40
218.38	0.10
218.65	-3.60
218.92	-3.50
219.19	-5.60
219.46	-18.80
219.73	-7.20
220.00	2.50
220.27	2.20
220.54	-5.10
220.81	1.40
221.08	-4.20
221.34	-6.40
221.61	-2.10
221.88	-1.90
222.15	-2.40
222.42	7.90
222.69	4.90
222.96	6.60
223.23	9.70
223.50	-0.90
223.77	-2.70
224.03	-2.00
224.30	-1.00
224.57	-0.50
224.84	1.10
225.11	-6.70
225.38	-2.70
225.65	4.80
225.92	4.80
226.19	-4.10
226.46	-8.20
226.72	3.20
226.99	-4.20
227.26	4.40
227.53	7.60
227.80	-4.60
228.07	2.60
228.34	2.80
228.61	0.20
228.88	-4.90
229.14	-5.30
229.41	2.00
229.68	4.50
229.95	6.10
230.22	-4.40
230.49	4.00
230.76	-3.10
231.03	2.00
231.29	5.30
231.56	4.00
231.83	0.90
232.10	-2.40
232.37	-9.00
232.64	-6.00
232.91	-4.40
233.18	-3.30
233.44	7.10
233.71	5.00
233.98	-2.30
234.25	0.20
234.52	-0.20
234.79	-0.50
235.06	7.00
235.33	3.60
235.59	1.00
235.86	-3.50
236.13	-9.20
236.40	-6.70
236.67	-1.90
236.94	0.40
237.21	-6.90
237.47	-9.80
237.74	-0.20
238.01	-4.60
238.28	-4.80
238.55	-6.20
238.82	6.10
239.09	4.40
239.35	-2.40
239.62	3.90
239.89	3.20
240.16	5.80
240.43	-1.30
240.70	-4.00
240.97	3.60
241.23	-4.80
241.50	-3.10
241.77	-2.40
242.04	-1.10
242.31	2.60
242.58	0.50
242.84	1.10
243.11	4.30
243.38	-3.00
243.65	-4.60
243.92	2.50
244.19	9.20
244.46	7.70
244.72	3.50
244.99	-2.30
245.26	-3.90
245.53	-10.90
245.80	-1.20
246.07	2.30
246.33	-3.50
246.60	-3.20
246.87	-1.20
247.14	7.90
247.41	9.00
247.68	-1.20
247.94	-5.10
