194.94	11.80
195.21	11.80
195.48	11.80
195.75	5.70
196.02	10.90
196.29	14.20
196.56	14.20
196.83	8.60
197.10	-0.30
197.37	9.20
197.64	1.20
197.91	4.80
198.18	7.30
198.45	5.70
198.72	0.50
198.99	0.50
199.26	3.50
199.53	-1.50
199.80	6.10
200.07	11.50
200.34	13.50
200.61	25.90
200.87	11.90
201.14	4.30
201.41	14.50
201.68	22.60
201.95	10.20
202.22	6.30
202.49	4.90
202.76	11.40
203.03	11.00
203.30	6.60
203.57	9.00
203.84	8.40
204.11	4.60
204.38	4.70
204.65	8.40
204.92	9.00
205.19	5.90
205.46	3.10
205.73	13.00
206.00	16.30
206.27	10.30
206.54	15.50
206.80	6.30
207.07	1.00
207.34	7.20
207.61	0.80
207.88	3.50
208.15	7.70
208.42	16.60
208.69	4.40
208.96	8.60
209.23	15.00
209.50	6.70
209.77	10.00
210.04	11.00
210.31	12.50
210.58	4.40
210.85	9.90
211.11	10.10
211.38	13.00
211.65	14.20
211.92	4.80
212.19	10.20
212.46	9.30
212.73	3.10
213.00	6.20
213.27	8.00
213.54	13.60
213.81	11.30
214.08	4.60
214.35	2.30
214.62	11.20
214.88	11.90
215.15	14.70
215.42	11.90
215.69	8.80
215.96	6.20
216.23	6.80
216.50	5.80
216.77	12.00
217.04	5.20
217.31	-1.30
217.58	1.50
217.85	7.20
218.12	8.00
218.38	4.90
218.65	11.70
218.92	21.60
219.19	16.20
219.46	16.50
219.73	12.60
220.00	10.10
220.27	10.50
220.54	-4.20
220.81	5.20
221.08	15.50
221.34	8.00
221.61	8.00
221.88	4.90
222.15	6.70
222.42	6.50
222.69	2.40
222.96	4.70
223.23	7.30
223.50	4.90
223.77	9.80
224.03	2.60
224.30	16.10
224.57	7.60
224.84	10.60
225.11	8.40
225.38	14.40
225.65	7.80
225.92	2.70
226.19	0.70
226.46	12.30
226.72	17.00
226.99	4.00
227.26	10.20
227.53	25.40
227.80	14.40
228.07	3.10
228.34	6.60
228.61	6.20
228.88	4.10
229.14	-1.10
229.41	9.20
229.68	12.30
229.95	6.70
230.22	1.60
230.49	1.10
230.76	9.40
231.03	3.90
231.29	2.60
231.56	8.90
231.83	11.60
232.10	13.00
232.37	14.20
232.64	13.90
232.91	13.30
233.18	13.00
233.44	9.40
233.71	12.60
233.98	18.00
234.25	6.70
234.52	9.00
234.79	8.40
235.06	11.70
235.33	12.10
235.59	8.10
235.86	8.80
236.13	15.70
236.40	14.30
236.67	9.70
236.94	10.30
237.21	12.00
237.47	8.30
237.74	5.60
238.01	10.70
238.28	13.00
238.55	16.10
238.82	12.00
239.09	2.50
239.35	16.30
239.62	14.50
239.89	1.00
240.16	7.80
240.43	15.00
240.70	7.70
240.97	8.90
241.23	9.20
241.50	10.60
241.77	1.80
242.04	5.30
242.31	10.50
242.58	9.50
242.84	9.70
243.11	7.10
243.38	8.30
243.65	7.40
243.92	4.20
244.19	10.60
244.46	19.70
244.72	20.70
244.99	13.50
245.26	4.50
245.53	10.20
245.80	4.90
246.07	5.00
246.33	1.90
246.60	3.70
246.87	10.10
247.14	3.40
247.41	2.20
247.68	10.00
247.94	12.80
248.21	14.80
248.48	5.50
248.75	9.10
249.02	15.90
249.29	11.30
249.55	12.70
249.82	10.80
250.09	9.60
250.36	13.10
250.63	13.70
250.89	15.80
251.16	17.50
251.43	14.00
251.70	10.00
