194.94	-16.60
195.21	-16.60
195.48	-16.60
195.75	-0.50
196.02	-3.30
196.29	-5.20
196.56	-2.70
196.83	10.80
197.10	7.90
197.37	0.70
197.64	4.60
197.91	10.00
198.18	8.70
198.45	-2.20
198.72	-9.30
198.99	-1.90
199.26	-3.20
199.53	6.00
199.80	6.90
200.07	2.20
200.34	10.60
200.61	11.80
200.87	-1.30
201.14	7.90
201.41	0.10
201.68	-7.20
201.95	0.70
202.22	-1.50
202.49	2.60
202.76	7.80
203.03	6.30
203.30	5.40
203.57	-5.20
203.84	-10.40
204.11	0.80
204.38	-1.20
204.65	1.90
204.92	2.40
205.19	-3.70
205.46	0.80
205.73	-1.40
206.00	-7.10
206.27	4.50
206.54	-4.10
206.80	-0.30
207.07	-8.90
207.34	-7.90
207.61	-0.90
207.88	-7.10
208.15	-3.20
208.42	3.10
208.69	4.20
208.96	3.60
209.23	-5.80
209.50	-8.60
209.77	-5.50
210.04	1.10
210.31	-4.20
210.58	-1.60
210.85	0.70
211.11	-3.50
211.38	-7.40
211.65	-1.30
211.92	6.40
212.19	5.60
212.46	-6.90
212.73	-5.20
213.00	-6.90
213.27	0.80
213.54	-0.20
213.81	3.50
214.08	6.20
214.35	-2.50
214.62	-3.60
214.88	-7.30
215.15	-2.90
215.42	1.10
215.69	-7.60
215.96	0.00
216.23	3.10
216.50	3.40
216.77	-3.50
217.04	2.00
217.31	-4.90
217.58	-9.70
217.85	-16.90
218.12	-8.20
218.38	-4.50
218.65	-1.80
218.92	-4.10
219.19	-3.30
219.46	-14.30
219.73	-2.40
220.00	-3.10
220.27	-5.90
220.54	-3.20
220.81	-3.60
221.08	-11.30
221.34	-12.90
221.61	-5.50
221.88	-4.30
222.15	-7.70
222.42	-3.80
222.69	2.20
222.96	5.70
223.23	8.90
223.50	-0.80
223.77	-2.80
224.03	-7.50
224.30	-9.30
224.57	-6.30
224.84	-0.20
225.11	-8.20
225.38	-8.00
225.65	6.30
225.92	3.60
226.19	-2.90
226.46	-6.60
226.72	1.90
226.99	-2.30
227.26	0.10
227.53	0.70
227.80	-7.90
228.07	-4.70
228.34	0.00
