194.94	-12.50
195.21	-12.50
195.48	-12.50
195.75	1.10
196.02	-2.10
196.29	-7.90
196.56	-3.00
196.83	5.50
197.10	8.20
197.37	-5.70
197.64	3.90
197.91	-0.30
198.18	3.20
198.45	-5.80
198.72	-6.30
198.99	-0.50
199.26	4.40
199.53	0.40
199.80	-7.40
200.07	-1.20
200.34	-4.00
200.61	4.60
200.87	-0.70
201.14	4.30
201.41	-4.50
201.68	-8.20
201.95	-3.70
202.22	0.30
202.49	1.80
202.76	8.90
203.03	2.60
203.30	-1.50
203.57	-4.10
203.84	-10.30
204.11	0.70
204.38	-2.90
204.65	2.20
204.92	2.10
205.19	-5.80
205.46	-4.10
205.73	-2.90
206.00	-8.40
206.27	-1.60
206.54	-5.80
206.80	-7.20
207.07	-6.30
207.34	-8.20
207.61	-1.60
207.88	-1.60
208.15	-2.10
208.42	3.10
208.69	1.70
208.96	0.60
209.23	-5.60
209.50	-6.00
209.77	-2.70
210.04	-0.70
210.31	-10.50
210.58	-10.60
210.85	-4.50
211.11	-11.10
211.38	-9.90
211.65	-1.40
211.92	7.70
212.19	-2.50
212.46	-23.10
212.73	-12.90
213.00	0.90
213.27	2.40
213.54	0.10
213.81	1.10
214.08	1.10
214.35	-2.80
214.62	-1.70
214.88	-5.60
215.15	-10.00
215.42	-12.60
215.69	-17.40
215.96	-3.30
216.23	5.50
216.50	5.30
216.77	-4.80
217.04	1.70
217.31	-6.60
217.58	-9.50
217.85	-16.50
218.12	-3.80
218.38	-4.70
218.65	-1.80
218.92	-2.80
219.19	-10.30
219.46	-10.40
219.73	0.40
220.00	-3.30
220.27	-1.00
220.54	1.70
220.81	-4.90
221.08	-10.80
221.34	-5.50
221.61	-1.10
221.88	1.70
222.15	-5.40
222.42	2.80
222.69	4.70
222.96	8.80
223.23	10.90
223.50	-3.30
223.77	-5.40
224.03	-8.40
224.30	-7.10
224.57	-6.60
224.84	-2.10
225.11	-5.00
225.38	-4.50
225.65	0.20
225.92	3.60
226.19	-8.40
226.46	-8.90
226.72	-0.40
226.99	-0.20
227.26	-4.60
227.53	3.00
227.80	1.50
228.07	-6.40
228.34	-7.90
228.61	-7.10
228.88	-2.10
229.14	-5.50
229.41	-3.00
229.68	-1.70
229.95	0.00
230.22	-1.70
230.49	-4.30
230.76	-2.90
231.03	-4.30
231.29	0.70
231.56	-0.30
231.83	-1.70
232.10	-3.60
232.37	-11.80
232.64	-5.00
232.91	-6.60
233.18	-2.60
233.44	1.50
233.71	-3.00
233.98	-7.50
234.25	-8.40
234.52	-3.30
234.79	-5.30
235.06	-8.70
235.33	-13.30
235.59	-4.40
235.86	-7.20
236.13	-11.80
236.40	-11.20
236.67	-6.60
236.94	-5.30
237.21	-7.90
237.47	-2.70
237.74	3.60
238.01	-1.00
238.28	0.00
238.55	-12.20
238.82	1.30
239.09	-1.70
239.35	-7.30
239.62	-0.90
239.89	-1.20
240.16	-2.70
240.43	-5.10
240.70	-9.10
240.97	0.50
241.23	-11.10
241.50	-3.30
241.77	-5.10
242.04	-7.60
242.31	-3.60
242.58	-12.60
242.84	-11.40
243.11	-1.50
243.38	-5.10
243.65	-8.90
243.92	3.90
244.19	4.40
244.46	-0.20
244.72	-9.60
244.99	-8.20
245.26	-5.70
245.53	-10.60
245.80	-5.70
246.07	-1.50
246.33	-2.00
246.60	2.30
246.87	-6.40
247.14	2.10
247.41	-5.10
247.68	4.40
247.94	5.50
248.21	-2.20
248.48	-2.80
248.75	-2.40
249.02	-9.60
249.29	-7.10
249.55	-3.20
249.82	-3.20
250.09	-5.80
250.36	-8.00
250.63	-9.80
250.89	-6.80
251.16	-12.70
251.43	-8.80
251.70	-10.90
251.97	-12.00
252.24	-11.00
252.50	-3.20
252.77	-4.80
253.04	-5.50
253.31	-7.90
253.58	-9.50
253.84	-6.00
254.11	-6.60
254.38	-6.40
254.65	-1.20
254.92	-2.50
255.19	-2.10
255.45	-16.70
255.72	-7.20
255.99	-2.70
256.26	-9.20
256.53	-2.90
256.79	-9.00
257.06	-13.60
257.33	-4.40
257.60	-9.30
257.87	-3.00
258.13	1.10
258.40	-1.80
258.67	-1.40
258.94	-9.40
259.21	-2.00
259.47	-1.40
259.74	-10.20
260.01	-18.60
260.28	-10.00
260.55	-8.40
260.81	-17.20
261.08	-13.20
261.35	-6.50
261.62	-4.70
261.89	-14.40
262.15	-4.00
262.42	-6.10
262.69	2.30
262.96	-7.20
263.23	-7.60
263.49	-2.30
263.76	-5.00
264.03	-16.40
264.30	-7.80
264.56	-5.30
264.83	-3.80
265.10	-10.20
265.37	-5.80
265.64	-2.80
265.90	-6.00
266.17	-7.80
266.44	-1.30
266.71	-6.30
266.97	-4.70
267.24	-8.70
267.51	-3.60
267.78	-5.50
268.05	0.50
268.31	-3.50
268.58	-1.40
268.85	4.20
269.12	-4.30
269.38	-8.40
269.65	-15.60
269.92	-10.90
270.19	-11.80
270.45	-3.80
270.72	-3.90
270.99	-0.80
271.26	-2.60
271.53	-7.20
271.79	1.40
